Title,Location,Company,Salary,Description
M&A and Activism Analyst,"New York, NY 10010 (Flatiron District area)",Reorg Research,None,"Reorg provides breaking news and market-moving intelligence along with cutting-edge technology and data for hedge funds, investment banks, consultants and law firms. We are changing the way that professionals access opaque or complex information, and we are always looking for bright minds to join us on that mission.

Reorg is currently looking for a Data Analyst to join our dynamic team. In this hybrid data analyst/editorial role, you will be responsible for managing and analyzing M&A and shareholder activism data. You will work closely with senior representatives across our organization from technology to commercial to develop analysis, create new datasets and drive adoption of existing offerings

Reporting to our Senior Editor you’ll have the opportunity to join a team of thought leaders bringing and adding value to a product our clients are excited to receive.
Responsibilities
Manage Reorg‘s M&A and activism data and drive client adoption
Contribute to editorial output via data analysis and introducing new ideas about data presentation and visualization
Take charge of a corporate governance-related analysis that pulls data from proxy statements, registers and bylaws published twice a week
Partner with data science to develop an activism database leveraging machine learning and promote its understanding internally and externally
Bring new ideas to the table whether it may be new database worth building or new content worth publishing
Develop a M&A data roadmap based on client meetings and feedback analysis
Liaise with senior leaders across the organization to improve and promote the data roadmap, which includes frequent meetings with sales, marketing, product and tech reps, as well as conversations with subscribers
Requirements
3+ years of working as an analyst within an M&A and/or activism team of a fund, advisory firm or market intelligence provider
Strong understanding of M&A transactions such as sale auctions, spin-offs, LBOs, and of dynamics surrounding activist campaigns
Excellent Excel skills and proven ability to organize data in efficient way
Experience in delivering results through cross-team collaboration, which comes with strong communication and relationship skills
Acquaintance with SEC filings, particularly with form types associated with M&A, activism, significant corporate matters, and corporate governance
Good quantitative analytical and writing skills
Demonstrated ability to build databases, experience working with data science teams and knowledge of corporate governance data are considered pluses
You Are
Not afraid to roll up your sleeves and dive into the details, nothing is too small for you in an intense growth-oriented environment
Someone who likes math and connects dots between analytical outputs and the stories they tell
High performance standards as demonstrated by academic or previous job experience
Please note before submitting an application: At Reorg we take our interview process very seriously. Interviewing with Reorg may include phone interviews, on-site interviews, written projects and presentations. Although we receive a large number of applicants, we do our best to follow up and ensure it is a positive experience.

Reorg provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics. In addition to federal law requirements, Reorg complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation, and training."
Data Infrastructure Engineer,"New York, NY",Tecton.ai,None,"At Tecton, we are building a new kind of AI infrastructure that is transforming the way companies solve real-world problems with machine learning at scale. Our founding team created Uber's Michelangelo ML Platform, which has become the blueprint for modern ML platforms in large organizations. We are well funded by top-tier VCs, have paying enterprise customers, and have excellent engineering teams in SF and NYC. We have years of experience building and operating business-critical machine learning systems at scale at places like Uber, Google, Facebook, Quora, and AdRoll.
As an early member of Tecton's engineering team, you will play a critical role in designing, building and scaling our platform. You will leverage your deep expertise with systems like Spark and Flink to design and build our core batch and streaming systems for processing massive datasets. We leverage open source components where they are strong — and then extend or build our technology when open-source options fall short.
Prior experience with machine learning is not required. We are looking for exceptional software engineers who are driven to find simple solutions to complex problems and who are excited to stretch themselves as part of a growing team at the intersection of systems, data, and machine learning.
Bonus points if you have experience with any of the following: distributed systems, batch data processing, stream processing, database internals, query optimizers, query processing, security, machine learning, data science, data integration, recommender systems, information theory, or knowledge graphs."
Principal Remote Sensing Scientist / Engineer,"Piscataway, NJ",Frontier Technology Inc.,None,"Overview:
Frontier Technology, Inc. is seeking an experienced Physical Scientist to support existing contracts in the Beverly, MA area. This position will require relocation to Beverly, MA. Relcoation assistance is provided. Frontier Technology, Inc.’s Sensor and Data Services group is a collaborative team of scientists working with space-based imaging and non-imaging EO-IR sensors. We have extensive experience in sensor requirements definition, sensor design, sensor calibration, data analysis, radiometric performance validation, physics-based and phenomenological simulation tools, and data management.
Responsibilities:
As a Principal Scientist, you will work to develop novel approaches to object identification and tracking in image data, as well as inferring object characteristics or automatically identifying anomalies in telemetry data. You will be responsible for seeing the development of novel approaches end-to-end, from conception, to prototyping and testing approaches, reporting on results and guiding the development of deployable software. You will be working in a team that is responsible for sensor calibration, simulation of real sensor systems, systems engineering, and automation of data management. Candidate Must possess an active TS/SCI clearance.
Education/Qualifications:
Education/Qualifications
BS in Physics, Applied Mathematics, Engineering or a related discipline. Masters or PhD in Physics, Applied Mathematics, Engineering, or a related discipline is desired.
5+ years’ experience working with Aerospace industry, Department of Defense and/or as a Government Contractor.
Strong data analysis skills.
Strong foundation in mathematics and particularly statistics.
Scientific programming competency: C, C++, and/or Python.
Excellent communication skills with the ability to communicate technical results to non-technical audiences such as customers.
Must be a U.S. Citizen
Must possess an active TS/SCI government security clearance
This position will require occasional travel within the USA.

Optional Experience:
Experience with Space-based sensors and/or satellite ground control segments desired
Machine learning or statistical inference
Multi-scale modeling, first principles and phenomenological simulation of physical systems
Optical signatures modeling
Remote sensing
EO/IR detector science
Technical work on a sensor program

FTI is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status, or any other protected class."
Post Doctoral Associate,"New Brunswick, NJ",Rutgers University,None,"Position Details
Recruitment/Posting Title
Post Doctoral Associate

Department
Engn - Elec & Computer Engn

Salary
Commensurate With Experience

Posting Summary
The Information, Networks, and Signal Processing Research (INSPIRE) Lab at Rutgers University—New Brunswick, NJ has an opening for a research scientist with a start date of November 1, 2019 and an end date of October 31, 2021. The selected candidate will work on an NSF-funded collaborative research project that seeks to develop novel signal processing and machine learning algorithms that can be used for rapid scientific discoveries using large-scale, noisy data streams. This project, which is part of a larger NSF effort entitled “Harnessing the Data Revolution” uses discovery of dark matter using experimental particle physics data as a test case and involves collaboration with Prof. Christopher Tunnell (Physicist; Rice U.) and Prof. Hagit Shatkay (Computer Scientist; U. of Delaware). Representative responsibilities for this position include working under the supervision of Prof. Waheed U. Bajwa (Director, INSPIRE Lab) to develop and analyze science-aware signal processing and machine learning algorithms needed for scientific discovery, implementing the developed algorithms, taking part in collaborative meetings with the Rice and Delaware teams, co-supervising graduate and undergraduate students, documenting the research activities, and writing research papers and reports.
Candidates interested in this position should submit the following along with their application:
Detailed curriculum vitae
A personal statement, which includes prior research experience, future research goals, and career objectives
Copies of two research papers that highlight the candidate’s expertise in at least two of the following areas: inverse problems, graph signal processing, numerical optimization, and machine learning
Contact information for at least three referees


Posting Number
19FA1989

Posting Open Date
08/14/2019

Posting Close Date

Minimum Education and Experience
Candidates applying for this position must have a PhD in electrical and/or computer engineering, computer science, applied mathematics, statistics, physics, or related disciplines.


Required Knowledge, Skills, and Abilities
They should have demonstrated expertise in at least two of the following areas: inverse problems, graph signal processing, numerical optimization, and machine learning. Other skill sets required for this position include ability to code in Python, excellent oral and written communication skills, and a demonstrable ability to learn new ideas.


Equipment Utilized
High-performance computing clusters


Physical Demands and Work Environment

Overview

Statement

Special Instructions to Applicants

Quick Link to Posting
http://jobs.rutgers.edu/postings/99861

Campus
Rutgers University-New Brunswick

Home Location Campus
Busch (RU-New Brunswick)

Location Details

Posting Specific Questions
Required fields are indicated with an asterisk (*).
Applicant Documents
Required Documents
Curriculum Vitae
Personal Statement
Writing Sample 1
Writing Sample 2
Other Documents (4)
Optional Documents"
"DIGITAL TRANSFORMATION & MANAGEMENT, SOLUTION ARCHITECT AUTO...","Iselin, NJ 08830",GRANT THORNTON,None,"Grant Thornton LLP (Grant Thornton) is the U.S. member firm of Grant Thornton International Ltd, one of the world’s leading organizations of independent audit, tax and advisory firms. We’ve never been a typical professional services firm. We put people first, and that is what sets us apart.

As one of the fastest-growing professional services firms in the world, Grant Thornton LLP is continuously seeking top talent. Discover a place where you’ll work with a team of professionals dedicated to providing bold leadership and distinctive client service. Spend each day engaged in meaningful and challenging work. Be supported in your professional growth and recognized for your contributions.

Grant Thornton’s Advisory professionals are progressive thinkers who create, protect, transform value today, so our clients have the opportunity to thrive and grow. Our advisory practice creates holistic solutions delivered by innovative, curious professionals who bring technical depth and industry insight to our clients.

POSITION SUMMARY:

Digital Transformation & Management, Automation Solution Architect

Grant Thornton is expanding its Digital Transformation and Management practice with a focus on Intelligent Automation and associated technology delivery. We are currently looking for highly talented and experienced technical consultants and technical managing consultants with experience of having delivered Robotic Process Automation (RPA) solutions leveraging industry leading RPA vendor technologies such as Automation Anywhere, BluePrism and Ui Path.

ESSENTIAL DUTIES AND RESPONSIBILITIES:

Has a passion for understanding how technology can deliver value against identified business problems.
Work as part of a globally integrated and cross functional process automation / RPA delivery team. Experience of having worked in global delivery environments a plus.
Work as part of a technical team to deliver RPA consulting services to clients in both onsite and remote settings
Design robotic process automation solutions, architecture and logic
Install or support the installation of RPA vendor software and tools in client environments
Captures and develops solution design documents for process automation delivery.
Develops and configures automation processes per a Solution design document (SDD) to meet the defined requirements
Lead project teams in the delivery of automation solutions (Manager)
Leading a combination of onshore and offshore technical teams.
Lead in structuring development effort estimates for Bot design / development
Configure and test, or lead the configuration and testing of, automated processes prior to deployment into client environments
Works collaboratively with test teams during the Product test and UAT phases to fix assigned bugs with quality.
Identify opportunities to design & build common / reusable RPA objects, implement these objects, and document them so they can be easily used & understood by other modelers.
Lead hands-on and non-hands-on training sessions in the use of RPA tools and best practices for using RPA tools to delivery robotic solutions
Complies with and helps to enforce design and coding standards, policies and procedures.
Participate in the development of robotic operating model (ROM) development for clients
Perform engagement management responsibilities, including performance reviews, task delegation, project scheduling, project financials, quality review and client management
Manage business development activities, such as proposals, capture, account teams, whitepapers, conferences, and/or other thought leadership material
Meet or exceed sales targets for new and follow-on work (Manager)
Meet or exceed targeted billing hours (utilization)
Maintain a good working relationship with clients and work effectively with client management and staff at all levels to gather information and perform services
Work closely with Grant Thornton managers and partners to promptly identify and resolve client problems or issues
Communicate (verbally and in writing) externally with clients and internally with all levels of the organization to successfully accomplish objectives portraying knowledge and confidence
Other duties as assigned

Qualifications

Technical Degree preferred. BA or BS in Technology, Math, Engineering with an emphasis on programming.
Developer certifications in Automation Anywhere preferred. Certifications in Ui Path and BluePrism a plus
Advanced skills in analyzing, designing, developing, implementing and maintaining application code in a variety of contexts
Advanced skills in developing client-based or web-based software solutions
Complete understanding of end-to-end software development methodologies and lifecycles and experience of having completed projects.
6-10 years of experience with one or more of the following in both execution and leadership roles is preferred:

o Business process automation, Robotic process automation

o Professional Services Delivery.

o Experience with some or all of the following programming languages is preferred:

§ Microsoft Technologies (VB .NET, Windows, Internet Explorer, SQL Server, Web Services); Scripting languages (e.g. python, perl, etc.); Programming languages such as Java, C#, HTML, etc.

o Experience with leveraging machine learning models and how to train them an advantage.

o Experience with configuring Optical Character Recognition (OCR) technologies and integrate to RPA and other process automation technologies an advantage.

Candidates can live in any major market in the Continental United States.
Ability to travel on short notice and work additional hours as necessary.
Travel percentage: 80%

BENEFITS:
Grant Thornton LLP promotes a nationally recognized culture of health and offers an extensive array of benefits to meet individual lifestyles. For a complete list of benefits please visit http://www.gt.com/.

It is Grant Thornton’s policy to promote equal employment opportunities. All personnel decisions, including, but not limited to, recruiting, hiring, training, promotion, compensation, benefits and termination, are made without regard to race, creed, color, religion, national origin, sex, age, marital status, sexual orientation, gender identity, citizenship status, veteran status, disability or any other characteristic protected by applicable federal, state or local law.

For Los Angeles Applicants only: We will consider for employment all qualified Applicants, including those with Criminal Histories, in a manner consistent with the requirements of applicable state and local laws, including the City of Los Angeles’ Fair Chance Initiative for Hiring Ordinance.

Requisition ID: 045732

Iselin, NJ
Iselin, New Jersey"
Senior Program Director,"New York, NY",Cisco Systems,None,"What You’ll Do
The Global Program D irector will support select accounts within regions on complex and challenging programs . You will e stablish global operating and governance fr ameworks that drive successful delivery and achieve both customer and Cisco’s objectives . You will be responsible for evolving a large-scale program methodology. You will create a culture of risk management, operational excellence, compliance and continual improvement within the Program and Project Manager community.

Other Responsibilities Include:
Setting up large, complex, global projects with the objective of being in-scope, on-budget, on-schedule, and consistent with quality standards and high customer satisfaction from pre-sales to post-go live. These projects and programs, may impact multiple countries , cover multiple solution areas and architectures (both Cisco and non-Cisco) , offshoring, virtual teams and partners.
Leading strategic pre-sales from a delivery management perspective, by supporting the value selling as well as ensuring a solid project shaping during the pre-sales phase.
Ensurin g that effective Project/Program Governance is established for each engagement.
Ensure tight alignment regional delivery leaders .
Drive collaboration with sales and business development personnel.
Be a subject matter expert contributing to solution and delivery assets, processes and tools
Who You’ll Work With
You will work closely with Regional Delivery Leaders, your regional counterparts and Program Managers to achieve global delivery governance and excellence. You will also work with Sales and Busines s Development pursuit teams on risk management , resource planning , program milestones and service transition assets required for a seamless transition to regional delivery teams. You will also work with Digital Transformation team and Program Manager Community as a subject matter expert.

Who You Are
To be a candidate Program Director, you should be able to answer 'Yes' to these questions:
Are you a senior leader with a proven track record of winning and successfully delivering multi-million-dollar ($10M+) Projects and/or Programs?
Have you had personal experience delivering a project in Agile in an international environment and addressing large customers' digital transformation at CxO level?
Do you have a proven track record of transformational leadership, inspiring teams and driving innovation through digital technology?
Do you have demonstrated experience in driving actions that are impacting delivery maturity, raising the bar in delivery quality and building team capabilities to address continuous change.
Our Minimum Requirements
BA or Master's degree in Computer Science or equivalent industry experience; MBA desired
10 years of large =scale program management experience
Strong understanding of Cisco architectures, te chnology and solutions preferred
PMP / PMI certification highly preferred
SCRUM Master preferred
Why Cisco
# WeAreCisco , where each person is unique, but we bring our talents to work as a team and make a difference. Here’s how we do it.
We embrace digital, and help our customers implement change in their digital businesses. Some may think we’re “old” (30 years strong!) and only about hardware, but we’re also a software company. And a security company. A blockchain company. An AI/Machine Learning company. We even invented an intuitive network that adapts, predicts, learns and protects. No other company can do what we do – you can’t put us in a box!
But “Digital Transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)
Day to day, we focus on the give and take. We give our best, we give our egos a break and we give of ourselves (because giving back is built into our DNA.) We take accountability, we take bold steps, and we take difference to heart. Because without diversity of thought and a commitment to equality for all, there is no moving forward.
So, you have colorful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool.
Cisco is an Affirmative Action and Equal Opportunity Employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, sexual orientation, national origin, genetic information, age, disability, veteran status, or any other legally protected basis."
"Research Position (Various Levels), Developmental Dynamics,...","New York, NY 10010 (Flatiron District area)",Simons Foundation,None,"POSITION SUMMARY
The primary mission of the Center for Computational Biology is to create new computational frameworks that will enable scientists to analyze the large and complex data sets that are being generated by new experimental technologies. Tremendous opportunities for discovery are emerging in the biological and biomedical sciences, as well as in traditional physical and social sciences, but they will require the combined power of theory, data analysis, and simulation. In the biomedical sciences, for example, researchers are being confronted by an explosion of information from genome sequencing, gene expression profiling, proteomics, multi-electrode recording, and multiple high-resolution imaging modalities. The focus remains on problems arising in biophysical modeling, genomics, neuroscience, and structural biology, collaborating closely with experimental colleagues.
Reporting to the Group Leader for Developmental Dynamics in the Flatiron Institute's Center for Computational Biology, this researcher(s) will be responsible for the following: data-driven biophysical modeling of spatiotemporal processes in developing embryos; processing and statistical analysis of multimodal imaging data; formulation and application of dynamical systems and machine learning strategies to reconstruction of developmental trajectories; formulation, analysis, and application of computational approaches to detection of developmental defects; design of numerical methods for accurate and efficient simulation of tissue patterning and morphogenesis, using continuum and discrete modeling approaches. Depending on levels of experience, positions may be at-will Research Scientists; or, term-appointment Flatiron Research Fellows or Associate Research Scientists.
Responsibilities include but are not limited to:
Developing new methods for integrating and analyzing spatially resolved data in all modalities of the central dogma using current state of the art technologies;
Coordinating efforts across different groups within CCB, the Flatiron Institute, as well as external institutes and universities;
Actively participating in the preparation of manuscripts for publication and present at scientific conferences;
Assisting in peer- and student-mentorship; and,
Sharing expertise and providing training and guidance to group members as needed.
This position will be based, and have a principal office or workspace, at the foundation in New York City.
MINIMUM QUALIFICATIONS
Education
Ph.D in applied mathematics, biostatistics, computational biology, computer science, engineering, physics, or related disciplines.
Experience
At least 3-5 years of postdoctoral experience
Exceptional abilities in analysis, software and algorithm development, modeling and/or scientific simulation
Prior experience with numerical optimization, dynamical systems, and time series analysis
In-depth understanding of modern high-throughput technologies in the life sciences required;
Prior experience with Bayesian inference, network inference and image analysis are preferred, but exceptionally creative and driven scientists with an interest will be seriously considered;
Strong oral and written communication, data documentation, and presentation skills required;
Ability to handle multiple projects at the same time required; and,
Excellent collaborative and interpersonal skills required.
Required Application Materials
CV with bibliography
Research statement describing past important results and proposed research program
THE SIMONS FOUNDATION'S DIVERSITY COMMITMENT

Many of the greatest ideas and discoveries come from a diverse mix of minds, backgrounds and experiences, and we are committed to cultivating an inclusive work environment. The Simons Foundation provides equal opportunities to all employees and applicants for employment without regard to race, religion, color, age, sex, national origin, sexual orientation, gender identity, genetic disposition, neurodiversity, disability, veteran status or any other protected category under federal, state and local law."
Investigations Disputes & Risk Consultant,"New York, NY 10019 (Midtown area)",AlixPartners,None,"Investigations Disputes and Risk Consultant
AlixPartners is a leading global business advisory firm of results-oriented professionals who specialize in bringing value and restoring performance at every stage of the business life cycle. We thrive on our ability to make a difference in high-impact situations and deliver sustainable, bottom-line results. We work in small, highly qualified teams with specific industry and functional expertise, and we operate at pace, moving quickly from analysis to implementation. We stand shoulder-to-shoulder with our clients until the job is done, and only measure our success in terms of the results we deliver.
At AlixPartners, you are the driver of your career. You will work with highly specialized and experienced teams in a collaborative environment, which will encourage your growth and development, and support you in identifying opportunities to continue to build your skillsets. You will be part of the team supporting our Financial Advisory Services (FAS) practice.
In this challenging role, you will be responsible for analyzing and transforming complex data sets and building analytical models. Working in small teams with seasoned professionals who are recognized experts in their respective fields, you will receive the mentorship and hands-on training required to gain the knowledge, skills and experience needed to become a data analytics expert and progress your career. Additionally, you will learn the interpersonal skills required when working and communicating directly with senior executives and staff.
RESPONSIBILITIES
Quickly adapt to different, fast-paced project needs to develop solutions collaboratively with your AlixPartners and client team.
Use finance, accounting, and operational knowledge.
Generate and manage large, complex data sets.
Develop structured presentation materials with actionable, data-driven insights developed by using data visualization tools and statistical modeling.
Communicate clearly with clients and colleagues in written and oral form.
REQUIREMENTS
Bachelor's degree in an analytical major, such as Business Analytics; Computer Science; Economics; Engineering; Finance; Math; Operations; Information & Decisions; Physics; Statistics.
Preferred 1 - 3 years of professional or consulting experience. In lieu of professional experience, internship experience or coursework that developed technical, analytical and general business skills preferred
Proficient relational database technical skills using Microsoft SQL Server, Oracle, MySQL or equivalent.
Desire to learn other technical coding skills (Python, VB.NET, R).
Competency using data analytics, transformation and visualization tools (SSIS, Alteryx, Tableau, PowerBI).
Foundational knowledge or experience applying artificial intelligence concepts (Machine Learning, NLP, RPA, Clustering).
Advanced proficiency with Microsoft Word, PowerPoint, Excel, database applications, and other related tools.
Ability to engage technically while also bringing commercial acumen and client-facing confidence.
Project management skills including the ability to balance multiple tasks, self-prioritize tasks and meet deadlines
High energy, flexible and adaptive with the ability to work well in a fast-paced environment.
Strong written and verbal communication, interviewing, and presentation skills.
Strong organizational skills with attention to detail.
Fluent oral and written foreign language skills (particularly Spanish) are a plus.
Ability and willingness to travel domestically and internationally, sometimes on short notice and for extended periods of time.
This description is not designed to encompass a comprehensive listing of required activities, duties or responsibilities.
AlixPartners is a global firm of senior business and consulting professionals that specializes in improving corporate financial and operational performance, executing corporate turnarounds, and providing litigation consulting and forensic accounting services when it really matters – in urgent, high-impact situations. More information is available at www.alixpartners.com.
All qualified applicants will receive consideration for employment without regard to among other things, race, color, religion, sex, sexual orientation, gender identity, national origin, (age), status as a protected veteran, or disability. AlixPartners is a proud Bronze award-winning Veteran Friendly Employer."
Lead for Advanced Structured Reading,"New York, NY 10017 (Midtown area)",Covera Health,None,"About the Company
At Covera Health, we have proven that advanced data science can prevent serious misdiagnoses which result in poor outcomes for patients and increased costs for payers. Using our proprietary framework, we help patients recover better, faster, and more affordably. Today, we are working with some of the largest healthcare payers in the country to potentially impact millions of patient lives. We are passionate about improving healthcare for every patient.

About the Role
We are looking for a talented individual to help us oversee the effort to structure our very diverse radiology dataset, across multiple modalities and subspecialties.

You will work with a growing multidisciplinary team of talented data scientists, other statisticians, engineers, and researchers to leverage unique healthcare data (in the form of MRI images, clinical reports, claims data, and beyond) to create new and improved methods for assessing and predicting the quality of care delivered by healthcare providers and determining the impact that care quality has on overall patient outcomes and cost. You will have the opportunity to work with extremely diverse and entirely unique medical image and healthcare datasets that extend to all phases of care delivery (referral, diagnosis, therapy, and outcome/follow-up) from the perspective of all key stakeholders (patients, providers, payers).

Your responsibilities will include helping to shape the company’s AI strategy in the area of medical image analysis, as well as to further create, extend, and validate the image analysis related deep learning models in use at Covera Health. You will also help to coordinate research activities with our clinical and academic collaborators and play a key role in sharing the results we achieve with the broader scientific community.

In collaboration with the Artificial Intelligence team, the Lead for Advanced Structured Reading will be responsible for multiple activities. First and foremost, (s)he will be responsible for overseeing work from all annotators, refining annotation processes, and defining new annotation tasks. The annotation tasks are organized around 2 main activities — annotations of radiology reports and annotations of medical images.

For the tasks that relate to annotations of reports and images, the Lead for Advanced Structured Reading will:
Help define and document annotation tasks and related processes / guidelines
Define logic of annotation with the AI team
Study task related anatomy and terminology, becoming the team's internal subject matter expert
Generate material for annotation guidance
Coordinate the internal de-identification processes of reports and images
Review the work from the annotation team
Generate and collect ground truth for all NLP and medical imaging tasks

Beyond the annotation tasks, the Lead for Advanced Structured Reading will:
Be responsible for recruiting and managing the annotation teams
Work with the Chief Medical Officer and the AI team to coordinate clinical and analytic priorities
Develop areas of clinical research adjacent to Covera's core competencies, including the quality of radiology care, image quality, and report quality, among others.

Requirements
BA or BS required
Strong problem-solving skills and attention to detail
Strong written and oral communication with excellent ability to work in a team environment
Prior experience with radiology, radiology reports, and radiology nomenclature / naming conventions associated with radiology, is heavily preferred
Ability to read and comprehend medical documents quickly and accurately, identifying the meaning of specific text and phrases
Ability to effectively communicate detailed information to healthcare providers
Strong personal time management skills including the ability to manage multiple projects and meet deadlines
Passionate about technology, data science, and healthcare
Strong communicator with excellent interpersonal skills and can-do attitude to work and thrive in a fast-paced team environment
Ideally the Lead for Advanced Structured Reading will have:
An MD or DO degree
At least a basic understanding of Python
At least a basic understanding of machine learning
Experience with basic interpretation of medical imaging
Benefits
You will be a full-time employee with competitive salary, stock options, and great benefits. These benefits include medical, dental, and vision insurance (with premiums fully covered), FSA, pre-tax commuter benefits, flexible paid time off, and a comfortable office space filled with a variety of quality snacks and beverages. Most importantly, you’ll get to know each of us and we love to work together to find solutions. We are a smart, fun, focused, and unique team of people who are truly passionate about changing healthcare for the better!"
Senior Software Engineer - Full Stack,"New York, NY 11217 (Park Slope area)",Comet.ml,None,"Invent Collaborative Machine Learning.
Comet is doing for Machine Learning what GitHub did for software. We allow data science teams to automagically track their datasets, code changes, experimentation history and production models creating efficiency, transparency, and reproducibility. Ever wondered how Linus felt when he invented GIT? How about the brains behind JIRA? Machine Learning teams operate like software teams 15 years ago and we started Comet.ml to write the rules of ML workflows and teams.
You're welcome here.
Working in a fast dynamic startup is challenging and lots of fun. We are looking for people who want to make an impact with their roles and decisions. If you are excited about pushing code that will change the way data scientists work all over the world, this is the right place for you. Comet.ml is backed by major VCs and we’re looking to expand our team in our NYC SoHo office.

Comet.ml is an equal opportunity employer without regard to race, religion, color, sex, gender identity, gender expression, sexual orientation, national origin, ancestry, citizenship status, uniform service member status, marital status, pregnancy, age, medical condition, physical or mental disability, genetic information/characteristics and any other characteristic protected by State or Federal law.
You are:
An experienced Full Stack Developer with at least 5 years experience. You’re fluent in Java or Python server-side technologies, Javascript for the frontend and you’re an expert in working with databases such as MongoDB, MySQL, Cassandra, etc. If you have experience with Tests and Continuous Delivery, that’s a bonus. You’re also a self-learner who is independent but a great team player!
Responsibilities:
Tackle tough problems and find creative ways to solve them.
Work on implementing entirely new features and functionality from scratch.
Push your code to a live product with real users every day.
Work on cutting-edge technologies on a product that just started
Write clean code.
How To Apply
Please send your resume to hiring@comet.ml, use the subject Senior Software Engineer - Full Stack."
Data Science Senior Consultant - New York and Chicago,"New York, NY 10003 (Flatiron District area)",Capgemini,None,"Data Science Senior Consultant - New York and Chicago
048043
Senior Consultant - Artificial Intelligence - New York

The AI & Analytics practice group at Capgemini is expanding its footprint… rapidly. As part of the fastest growing digital practice within Capgemini, we work with the latest advanced analytics, machine learning, and big data technologies to extract meaning and value from data in a number of different industries, including Media & Entertainment, High Tech, Automotive, Consumer Products & Retail, Industrial Products, Manufacturing, Telecom, Aerospace & Defense, and Energy & Utilities.

The AI & Analytics group is the fastest growing digital practice at Capgemini demanding agile innovation. As part of the AI & Analytics group, you will work in a collaborative environment with internal and client resources to understand key business goals, build solutions, and present findings to client executives while solving real-world problems. If you are passionate about solving problems in the realm of cognitive computing, big data, and machine learning while utilizing business acumen, statistical understanding, and technical know-how, the AI & Analytics practice group at Capgemini is the best place to grow your career

Role & Responsibilities:

Work in a collaborative environment with global teams to drive client engagements in a broad range of industries to design and build scalable AI and Machine Learning solutions to solve business problems and create value by leveraging client data
Work with team to quickly understand client needs, develop solutions, and collaboratively present findings to client executives
Collaborate with team to provide data-driven recommendations and solutions to clients by clearly articulating complex technical concepts through generation and delivery of presentations
Analyze and model both structured and unstructured data to generate value
Use industry expertise and data science experience to uncover new opportunities with clients’ data
Perform EDA and feature engineering to both inform the development of statistical models and generate improve model performance and flexibility
Design and build scalable machine learning models to meet the needs of given client engagement
Assist with the mentorship and development of consultants
Assist in growing data science practice by meeting business goals through client prospecting, responding to proposals, identifying and closing opportunities within identified client accounts

Qualifications:

3-5 years professional work experience as a data scientist or on advanced analytics/statistics projects
Master’s degree or PhD in Computer Science, Statistics, Economics, Mathematics, or other closely related field
Excellent team-oriented and interpersonal skills, with a strong interest for consulting
Outstanding communication skills with the ability to clearly articulate findings and present solutions to business partners

Preferred Qualifications:

Experience with Deep Learning methods in NLP & computer vision, sentiment analysis, topic modeling and graph theory and databases
Experience with common data science tools such as Python, R, Pytorch, TensorFlow, Keras, or Neo4j, and a good understanding of modelling platforms (Azure AutoML, SageMaker, DataBricks, DataRobot and H2O.ai)
Experience working with big data distributed programming languages, and ecosystems: Spark, Hadoop, MapReduce, Pig, Kafka
Familiarity with Cloud-based environments such as AWS (S3/EC2), Azure, Google Cloud
Knowledge of other coding languages such as Java, Matlab, SAS, C++
Experience with building and deploying predictive and prescriptive analytics models

Capgemini is an Equal Opportunity Employer encouraging diversity in the workplace. All qualified applicants will receive consideration for employment without regard to race, national origin, gender identity/expression, age, religion, disability, sexual orientation, genetics, veteran status, marital status or any other characteristic protected by law.
This is a general description of the Duties, Responsibilities and Qualifications required for this position. Physical, mental, sensory or environmental demands may be referenced in an attempt to communicate the manner in which this position traditionally is performed. Whenever necessary to provide individuals with disabilities an equal employment opportunity, Capgemini will consider reasonable accommodations that might involve varying job requirements and/or changing the way this job is performed, provided that such accommodations do not pose an undue hardship.

Click the following link for more information on your rights as an Applicant - http://www.capgemini.com/resources/equal-employment-opportunity-is-the-law


About Capgemini

A global leader in consulting, technology services and digital transformation, Capgemini is at the forefront of innovation to address the entire breadth of clients’ opportunities in the evolving world of cloud, digital and platforms. Building on its strong 50 year heritage and deep industry-specific expertise, Capgemini enables organizations to realize their business ambitions through an array of services from strategy to operations. Capgemini is driven by the conviction that the business value of technology comes from and through people. It is a multicultural company of 200,000 team members in more than 40 countries. The Group reported 2018 global revenues of EUR 13.2 billion.

Visit us at www.capgemini.com. People matter, results count.

Job Programmer/Analyst
Schedule Full-time
Primary Location US-NY-New York
Other Locations US-IL-Chicago
Organization I&D"
