Title,Location,Company,Salary,Description
Postdoctoral Research Scientist,"New York, NY 10027 (Manhattanville area)",Columbia University,None,"A Postdoctoral Research Scientist position is immediately available in the Department of Biomedical Informatics (DBMI) at Columbia University Medical Center. The Postdoctoral Research Scientist will work with Dr. Nicholas Tatonetti on phenotype algorithm development for Nonalcoholic Fatty Liver Disease (NAFLD).
Responsibilities: Leading the development and validation efforts of an algorithm which identifies patients with NAFLD using information extracted from structured (diagnoses, lab measurements, medication usage, etc.) and unstructured (clinical notes from imaging and histology reports) data elements in electronic health records (EHRs) from Columbia University Irving Medical Center (CUIMC)/NY Presbyterian.


Minimum Degree Required
PhD (completed or near completion) in biomedical informatics, molecular biology, human genetics, computational biology, or a related field.


Minimum Qualifications
The successful candidate will be required to regularly (weekly and monthly meetings) present progress on the algorithm to internal and external collaborators.
The candidate must be comfortable working closely with clinical experts, external industry-level collaborators, collaborators from various academic institutions, and other staff involved in the project.
The position also involves administrative components (scheduling and regularly attending meeting, transcribing meeting notes).


Preferred Qualifications

Additional Information
Established track record of publishing in peer-reviewed research journals
Experience with computational, statistical and/or mathematical models
Medical knowledge, particularly in liver disease, is a plus
Outstanding communication and presentation skills with fluency in spoken and written English
Database SQL experience
Experience with Python
Expertise in NLP approaches are a plus


RAPS posting date
05/07/2019

Search Closing Date

Special Instructions to the Applicant

Proposed Start Date

EEO Statement
Columbia University is an Equal Opportunity/Affirmative Action employer —Race/Gender/Disability/Veteran.


Review Begins"
Senior Client Service Associate,"New York, NY 10020 (Midtown area)",First Republic Bank,None,"Description
At First Republic, we care about our people. Founded in 1985, we offer extraordinary client service in private banking, private business banking and private wealth management. We believe that personal connections are everything and our success is driven by the relationships we form with our colleagues and clients. You'll always feel empowered and valued here.

Incredible teams doing exceptional work, every day
First Republic Private Wealth Management is comprised of investment management, brokerage, trust, financial planning and insurance professionals. We offer customized wealth management solutions for our clients from a wide array of services including comprehensive investment management, financial planning, estate planning, trust services, endowment management and more. Our goal is to understand our clients' unique needs and support them throughout a lifetime of financial goals.

Responsibilities
See service from a higher perspective
As a SeniorClient Service Associate, you will be the first point of contact for clients or prospects, providing a wide range of sales, service, administrative and relationship management support to assigned wealth advisors and investment professionals across Registered Investment (RIA), Broker-Dealer and Trust or other teams.

What you'll do as a SeniorClient Service Associate:
Provide sales and service support for current clients and prospects.
Research and respond to inquiries of high net worth clients; escalate issues as appropriate.
- Oversee client interaction - act as a conduit between client and Private Wealth Management operations; create business plans geared toward client growth; build relationships with clients by initiating contact and making frequent office visits; introduce technology and services to clients as appropriate; cross sell products, services and/or technology; monitor client investing and understand their rationale, intentions and goals.
Assist with phone calls to prospects and clients, manage meeting logistics, submit business expense requests, schedule appointments and distribute mail.
Place equity, mutual fundand fixed income trades for brokerage clients; as necessary, utilize custodial websites, CRM client database and APX portfolio management system.
Assist with completion and transmission of transaction documents and communicate with operations/billing/internal departments/First Republic Securities Company and other custodians regarding transaction processing follow-up.

Qualifications
You could be a great fit if you have:
At least three years of related experience, with a bachelor's degree in Business, Finance or related field, or equivalent experience
Required Series 7, 66 (or 63/65 combination)licenses
Exceptional interpersonal skills to interface with clients, prospects, custodians and colleagues
The ability to use considerable tact and discretion when dealing with client or sensitive data
The ability to work independently under minimal supervision, with exceptional problem-solving proficiency
- Excellent organizational, communication (both verbal and written) and client relationship management skills - whether interaction is in-person, over the telephone or via email
Ability and desire to work in a fast-paced sales-oriented environment that can be unstructured; a proven ability to handle pressure, multi-task and prioritize work at all times
Excellent attention to detail and high degree of accuracy and consistency
Working knowledge of the securities industry, with a broad understanding of capital markets and related investment practices
Outstanding skills using personal computers in a Windows-based environment, including Microsoft Office
Experience with Bloomberg, APX or custody system a plus
A desire to understand the Bank's structure and identify opportunities to utilize Bank resources to meet client needs
Job Demands:
Must be able to review and analyze data reports and manuals; must be computer proficient.
Must be able to communicate effectively via telephone and in person.
Own your work and your career - apply now
Are you willing to take initiative and make decisions? Are you willing to go the extra mile because you love what you do and how you can contribute as a team? Do you want the freedom to grow and the opportunity to take charge of your own career? If so, then come join us.

We want hard working team players. You'll have the independence to learn, lead and drive change. A culture of extraordinary service, empowerment and stability - that's the First Republic way. Come join us!

This job description is not intended to be all-inclusive. Employee may perform other related duties as assigned to meet the ongoing needs of the organization. The Company is an equal opportunity employer. In this regard, the Company makes reasonable accommodations for qualified applicants and employees with disabilities in order to enable them to perform all essential job functions, unless doing so creates an undue hardship.

First Republic is subject to federal laws that restrict the employment of individuals with certain types of criminal histories, including FDIA Section 19 and FINRA. To the extent not inconsistent with our obligations under those federal laws and regulations, First Republic will consider qualified candidates with criminal histories in a manner consistent with the Los Angeles and San Francisco ban-the-box laws."
Cyber Risk Principal,"New York, NY 10002 (Lower East Side area)",IBM,None,"Introduction
Promontory Financial Group, LLC, an IBM Company is the premier consulting firm for financial services companies worldwide. Our senior professionals have served as partners of top law firms and leaders of financial regulators and global financial institutions, including positions such as general counsel or chief legal officer. Unlike many law and consulting firms, we focus upon a single core competency: mastery of U.S. and global financial regulation. In this arena, our professionals offer a unique blend of legal, regulatory, and management expertise, and we are generally engaged by the board or senior executives of leading financial institutions to assist with their most pressing, sensitive, and complex assignments.

Your Role and Responsibilities
PRIMARY DUTIES AND RESPONSIBILITIES
Work with financial services clients to assess their information security/cybersecurity and IT risk management programs against industry best practices and regulatory requirements
Assist financial services clients with transitions to cloud computing platforms and help build compliant cloud governance programs
Lead the development of concrete, actionable roadmaps for improving information security/cybersecurity and IT risk management programs and achieving strategic initiatives (e.g., cloud transformation)
Interface with the client in the strategic design process to translate security and business requirements into technical designs and act as client’s point of contact for engagement delivery on a daily basis and manage small teams dedicated to client delivery
Ability to interact comfortably with Executive Management and Board Members of clients and regulatory authorities generally with a Managing Director
Travel as required to client sites in the United States and internationally. Time spent traveling ranges from 30-100 percent
Performs additional duties as assigned
KNOWLEDGE, SKILLS AND ABILITIES:
Experience working in information security, with a technical understanding of a range of enterprise IT architectures (e.g., web applications, databases, operating systems, server infrastructure, mobile devices, and networking technologies)
Third-party risk experience, including vendor due diligence
Working knowledge of information security controls, guidelines, and standards for financial institutions (e.g., NIST, FFIEC IT Examination handbooks)
Working knowledge of fundamental cloud, security technologies and tooling, and secure software development lifecycle concepts
Understanding of international privacy and data protection regulations, such as CCPA, HIPPA, and GDPR
Superior writing and editing skills with the ability to construct well-founded, clear, and concise analyses and recommendations
Strong attention to detail
Ability to lead and manage day to day aspects of engagement activities and an ability to work with clients
Strong analytical skills
Ability to handle complex information, solve problems, and manage multiple tasks
Ability to communicate effectively with clients and within all levels of the organization
Ability to establish and maintain positive relationships and build teams
Strong reputation for integrity and ethics

Required Technical and Professional Expertise
Bachelor’s degree required, preferably in computer science or a related field
CISSP, CISM, CISA, GIAC, CIPP/US or other security/privacy certifications preferred, but not required
Professional with a minimum of 7-8 years of consulting, financial services industry or government regulatory agency with an information security role
Demonstrated experience in building and managing project teams to address complex issues in high pressure situations
Track record working in an unstructured environment where engagement leaders are expected to identify and develop innovative solutions to client challenge

Preferred Technical and Professional Expertise
MBA, JD or equivalent industry experience is preferred, but not required.



About Business Unit
IBM Services is a team of business, strategy and technology consultants that design, build, and run foundational systems and services that is the backbone of the world's economy. IBM Services partners with the world's leading companies in over 170 countries to build smarter businesses by reimagining and reinventing through technology, with its outcome-focused methodologies, industry-leading portfolio and world class research and operations expertise leading to results-driven innovation and enduring excellence.

Your Life @ IBM
What matters to you when you’re looking for your next career challenge?

Maybe you want to get involved in work that really changes the world? What about somewhere with incredible and diverse career and development opportunities – where you can truly discover your passion? Are you looking for a culture of openness, collaboration and trust – where everyone has a voice? What about all of these? If so, then IBM could be your next career challenge. Join us, not to do something better, but to attempt things you never thought possible.

Impact. Inclusion. Infinite Experiences. Do your best work ever.

About IBM
IBM’s greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.

Location Statement
For additional information about location requirements, please discuss with the recruiter following submission of your application.

Being You @ IBM
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status."
Senior AI Scientist,"New York, NY",Accrete Technology,None,"Overview
Responsibilities
Work with deep learning models optimize/customize/refine them
Define and design corpus structures, ANNs, and required activation functions
Document use cases and develop component and Interaction (sequence) diagrams
Design, development and delivery of tested code in an innovative, and, evolutionary environment.
Work effectively in teams, managing and leading teams
Provide effective, constructive feedback to the delivery leader
Manage client expectations and work with an agile mindset with machine learning and AI technology
Company:
Accrete
Qualifications:
Must have at least a PhD, preferably in Applied Mathematics, Computer Science, Physics, Statistics or Economics
Ideally two to three years of experience with Artificial Intelligence, Quantitative and Qualitative Analytics, Deep Learning, Machine Learning, Natural Language processing and Unstructured data analytics
Good knowledge of machine learning techniques, feed-forward, recurrent and convolutional neural networks, entropy models, supervised and unsupervised learning
Experience with one of the following: Theano, Tensorflow, Caffe, or any other deep learning/machine learning framework
Strong willingness and aptitude for learning new concepts and analytical approaches
Ability to formulate hypotheses, draw conclusions and deliver results
Experience working with datasets, and strong interest in deep data analysis – you need to be a detective at heart.
Effective interpersonal communication skills
Educational level:
Ph. D.
Level of experience (years):
Mid Career (2+ years of experience)
Tagged as: Industry, Machine Learning, Ph. D., United States
You can apply to this job and others using your online resume. Click the link below to submit your online resume and email your application to this employer."
"Specialist SA, AI Services","New York, NY","Amazon Web Services, Inc.",None,"3+ years of experience in technical sales and architecture design with focus on AI services for computer vision, text analytics, speech, bots, anomaly detection and text search.
3+ years of experience with streaming & batch services, API development, NoSQL databases, and Serverless technologies.
3+ years of experience with DevOps tools to build CI/CD pipelines and automation of cloud services deployment.
3+ years of design/implementation/consulting experience building public cloud solutions.
5+ years professional experience in software development in languages like Python, Java, or Scala.
5+ Experience working with RESTful API and general service-oriented architectures.
Experience communicating effectively across internal and external organizations, for complex mission-critical solutions

Are you passionate about Artificial Intelligence, Machine Learning and Deep Learning? Are you passionate about helping customers build solutions leveraging the state-of-the-art AI/ML/DL tools on Amazon Web Service (AWS)? Come join us!

At Amazon, we’ve been investing deeply in artificial intelligence for over 20 years, and many of the capabilities customers experience are driven by machine learning. Amazon.com’s recommendations engine is driven by machine learning (ML), as are the paths that optimize robotic picking routes in our fulfillment centers. Our supply chain, forecasting, and capacity planning are also informed by ML algorithms. Alexa is fueled by Natural Language Understanding and Automated Speech Recognition deep learning; as is Prime Air, and the computer vision technology in our new retail experience, Amazon Go. We have thousands of engineers at Amazon committed to machine learning and deep learning, and it’s a big part of our heritage.

Within AWS, we’re focused on bringing that knowledge and capability to customers through three layers of the AI stack: 1) Frameworks and Infrastructure with tools like Apache MxNet and TensorFlow, 2) Machine Learning Platforms such as Amazon SageMaker for data scientists and 3) API-driven Services like Amazon Lex, Amazon Polly, Amazon Transcribe, Amazon Comprehend, Amazon Forecast, Amazon Personalize, and Amazon Rekognition to quickly add intelligence to applications with a simple API call.

AWS is looking for an AI Solutions Architect (Artificial Intelligence SA), who will be the Subject Matter Expert (SME) for helping customers in the AMERICAS design solutions that leverage our AI services. You will partner with Solution Architects, Sales, Business Development and the AI Service teams to enable customer adoption and revenue attainment for Amazon Transcribe, Amazon Rekognition, Amazon Comprehend, Amazon Forecast, Amazon Personalize, and the other AWS AI services in the AMERICAS. You will develop white papers, blogs, reference implementations, labs, and presentations to evangelize AWS AI design patterns and best practices for all of the AWS AI services. And, most important - you will act as the steward for developing winning AI capabilities for our customers.

If you are a qualified and accepted candidate, you may work out of any of the following cities: Eastern Time Zone - Boston, New York, Washington DC Metro/Dulles, Atlanta; Central Time Zone - Chicago, Dallas, Austin, Nashville; Pacific Time Zone - Southern California (i.e. south of San Diego to north of Los Angeles), Bay Area California, Minneapolis, Seattle, or Portland, Oregon. Travel up to 50% across the AMERICAs may be possible.

Your roles and responsibilities will include:
Working with customers’ development and data science teams to deeply understand their business and technical needs. After understanding their needs, you will design AI solutions that make the best use of the AWS cloud platform and AWS AI Services including Amazon Comprehend, Amazon Rekognition, Amazon Transcribe, Amazon Lex, Amazon Polly, Amazon Forecast, Amazon Personalize, and the other AI services.
Thought Leadership – Evangelize AWS AI services and share best practices through forums such as AWS blogs, white-papers, reference architectures and public-speaking events such as AWS Summit, AWS re:Invent, etc.
Partner with SAs, Sales, Business Development and the AI Service teams to accelerate customer adoption and revenue attainment in the AMERICAS for Amazon Comprehend, Amazon Rekognition, Amazon Transcribe, Amazon Lex, Amazon Translate, Amazon Polly, Amazon Forecast, Amazon Personalize, and the other AI services.
Act as a technical liaison between customers and the AI services engineering teams to provide customer driven product improvement feedback.
Develop and support an AWS internal community of AI related subject matter experts in the AMERICAS.

Experience influencing and building mindshare convincingly with any audience. Confident and experienced in public speaking to large audiences.
Experience with AWS Sagemaker or other Data Science platforms
Professional experience architecting/operating solutions built on AWS
Experience with ingesting and processing structured and unstructured data at scale.
Experience deploying production-grade solutions on public cloud platforms
Experience with AWS AI services including Amazon Comprehend, Amazon Rekognition, Amazon Transcribe, Amazon Lex, Amazon Translate, Amazon Polly, Amazon Forecast, and Amazon Personalize.
Experience with AWS services related to the AI/ML ecosystem, particularly AWS Kinesis, AWS Lambda, Machine Learning, Sagemaker, IoT, Amazon DynamoDB, Elastic Search, Amazon S3, AWS Container Services like EKS, Fargate etc.

Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation / Age.

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records."
Pre-K or 4th Grade Teacher - P.E. Specialist,"New York, NY",The Equity Project Charter School,"$125,000 a year","Earn a $125,000 salary and join a team of master teachers at The Equity Project (TEP) Charter School, featured in the New York Times, The Wall Street Journal and on 60 minutes for its revolutionary teacher salaries and its outstanding results.
The Equity Project Charter School's commitment to developing healthy bodies and active lifestyles begins with daily Physical Education classes for all students at every grade level. In this role, you will teach a 45-minute PE period to each of the four Pre-K classes, or five 2nd, 3rd, or 4th grade classes. You will also supervise unstructured play as well as structured activities during recess, ensuring that students are safe but active and on the road to developing the habits that will lead to life-long health.

Requirements: This position requires a minimum of 2 years of lead teaching experience in Pre-K, Kindergarten, 1st, 2nd, 3rd, or 4th Grade.

Compensation: Master teachers earn an annual salary of $125,000. Benefits include medical, dental, vision insurance, 403b retirement plan, STD, LTD and Life Insurance. Individuals in the position also receive all school vacations – approximately 10 weeks per year.
Join us for an VIRTUAL info session!
If you or a friend is interested in applying for a teaching position at TEP, join us for a virtual information session with TEP's Principal Zeke Vanderhoek. Learn more about the teacher application process and what it's like to teach at TEP.

Please RSVP here!
To Apply:
The first stage of the process is the application below. In order to be considered, you must submit an application that consists of all four components: 1 - Resume, 2 - Cover letter, 3 - Evidence of student learning, and 4 -Original Curricular tool. The requirements for each of the four components are specified in detail below.
1. RESUME: Please submit an up-to-date resume.
2. COVER LETTER: Please submit a well-written cover letter. Please include information about your experience teaching Physical Education to kindergarten students.
3. EVIDENCE OF STUDENT LEARNING: Submit one of the following three options:
Option A: NEW (DUE TO COVID-19 SCHOOL CLOSURES)
We understand you may be unable to provide a recorded video of you teaching in a classroom setting. If you do not have a video with students in the classroom (per the instructions below) you may still submit a video of yourself teaching. Get creative! You may include a video of you teaching (a) a lesson with/for no students, (b) a lesson of you teaching family members, (c) or a lesson for students virtually. We're excited to see your creativity. The video must be accompanied by a written narrative that analyzes and reflects upon the teaching that occurs in the lesson. There is no minimum or maximum length for the narrative. The video may be submitted in any format, but a link to a video posted online is preferred.
An unedited video clip (maximum 15 minutes) of you teaching in a classroom setting (preferred) or a small-group setting. It is preferred that the students be in the same grade-level as the TEP teaching position for which you are applying, though this is not a strict requirement. The video may contain only one continuous, unedited clip (i.e. do not splice together multiple clips from different points in the lesson). The clip does not need to show an entire lesson; a brief lesson segment is perfectly acceptable. The video must be accompanied by a written narrative that analyzes and reflects upon the teaching and learning that occurs in the lesson and may offer an explanation as to what occurred prior to and subsequent to the clip. There is no minimum or maximum length for the narrative. The video may be submitted in any format, but a link to a video posted online is preferred.
Option B: A portfolio of student work that demonstrates the progress of at least two specific students that you have taught. The portfolio must contain a minimum of two work products for each student (for a minimum of four work products) completed at different points in time during the period when each student was in your class. The portfolio must be accompanied by a written narrative that analyzes and reflects upon the progress that each student demonstrates. There is no minimum or maximum length for the narrative.
Option C: Assessment data for at least one entire class of students that you have taught. The assessments may be standardized national, state, or city assessments or your own self-created assessments. The assessment data can be provided in any form that you choose (official documents with students' last names crossed-out, or documents that you create to summarize student assessment performance). The data you provide should ideally show progress over time; as such, it is recommended (though not required) that you provide data for at least two assessments taken at different points in time. The assessment data must be accompanied by a copy of the assessments themselves. If a specific assessment is unavailable, provide a copy of a similar assessment. The assessment data must also be accompanied by a written narrative that provides background on the assessments, explains how the assessments measure student performance, and analyzes the results of your class. There is no minimum or maximum length for the narrative.
4. ORIGINAL CURRICULAR TOOL: Please submit one original curricular tool of any form that you have personally developed. The requirement here is deliberately open-ended because we are interested in seeing anything that you have developed that you believe has meaningfully supported your students' learning. This may take the form of written materials, a unique instructional methodology, a technological innovation, etc.

#ZR"
"Director, Strategic Projects (Chief of Staff to CPO)","New York, NY 10001 (Garment District area)",EL Education,None,"ABOUT THE ORGANIZATION:
EL Education is redefining student achievement in diverse communities across the country, ensuring that all students master rigorous content, develop positive character, and produce high-quality work. We create great public schools where they are needed most, inspiring teachers and students to achieve more than they thought possible.
EL Education’s portfolio of instructional materials and coaching services draws on decades of deep partnership with schools and districts in our national school network—those implementing our school model—and in our family of literacy partners—those implementing our Language Arts curriculum.
Based on our founding principles of meaningful work, character, and respect for teachers, EL Education’s offerings transform teaching and learning to promote habits of scholarship and character that lead to high student achievement. In addition to success on standardized tests, EL Education students demonstrate critical thinking, intellectual courage, and emotional resilience; they possess the passion and the capacity to contribute to a better world.
EL Education, a 501c(3) nonprofit, was founded in 1992 by Outward Bound USA in collaboration with the Harvard Graduate School of Education.
For more information, visit ELeducation.org
ABOUT THE POSITION:
Reporting to the Chief Partnerships Officer, the Director, Strategic Projects (Chief of Staff) will work internally to solve problems, mediate and deal with issues before they are brought to the Chief Partnership Officer and act as an advisor to the Chief. This new role will be instrumental in developing and refining the systems to support impact in our work with a diverse set of school and district level partnerships, and creating, maintaining, and reporting dashboards with the team’s key performance indicators (KPI’s). This role also will serve as the primary point of contact for our partner facing team, with other departments across the organization.
Ideal candidates possess a deep commitment to ensuring equitable outcomes for all students, and core competencies in multiple forms of communication, problem solving and analysis, informal/relational leadership, and project and program management.
Estimated travel: 30% on average (examples of travel may include: Examples of travel, partner relations, internal team meetings, internal leadership meetings with colleagues)
RESPONSIBILITIES:
Organize and prioritize key information, issues, deadlines, and decisions
Lead projects that are team wide priorities as well as projects requiring strategic analysis and data consolidation that span across multiple departments within the organization
Monitor key performance indicators and streamline communication and priorities for the partnership team
Build strong working relationships across the partnership team, as well as with departments across the organization to maximize collaboration, problem solving and generate solutions to deliver on impact outcomes and meet or exceed revenue goals
Central point of contact for high priority initiatives and information requests
Assist in development and execution of strategies and initiatives to drive team efficiencies
Work together with the CPO to strategize and develop presentations for internal and external meetings
Build impactful and comprehensive presentations for review with senior leadership team
Plan, coordinate and streamline a variety of internal team meetings
Coordinate and streamline communication structures and routines and consistently monitor for efficacy
Cross departmental liaison for CPO and Partnership team
CANDIDATE REQUIREMENTS:
The ideal candidate will possess the following qualifications:
Demonstrated strategic thinking and analytical skills, ideally with 5+ years of experience in strategic analysis, consulting, communications and/or project management related roles
Superior project management and organizational skills
Ability to manage multiple tasks and projects simultaneously, with great follow-up and attention to detail, and work well in a fast paced and dynamic environment
Strong drive and high personal accountability to deliver results within tight time frames; ability to prioritize effectively when faced with changing priorities
Superior written and verbal communication skills, including ability to storyboard presentations
Excellent relationship and influencing skills for dealing with a wide range of issues and people at different levels in the organization
Creative problem solver who can manage tasks and projects autonomously with minimal supervision
Energetic, curious, self-motivated, proactive and able to work well under pressure and in an unstructured environment
Strong executive presence, maturity, self-awareness, and integrity able to maintain strict confidentiality
Zeal for EL Education's mission and vision of student achievement.
Ability to work effectively with staff of all backgrounds
Knowledge and experience in designing and leading effective team meetings
A commitment to respecting and increasing diversity through inclusive practices
Entrepreneurial approach to this new role.
Willingness and ability to travel up to 30%
COMPENSATION AND BENEFITS:
We offer a competitive salary commensurate with experience and a wide variety of benefits, including paid-time-off, 403b match, maternity/paternity leave, medical/dental/vision insurance, etc.
HOW TO APPLY
Please apply online at www.ELeducation.org in the Careers section. No phone calls please. Thank you."
Cloud Spark Developer(Fully Remote),"New York, NY",PruTech Solutions,None,"Cloud Spark Developer
Remote Position
Job Description –
You will be responsible for design and development of highly available, scalable and distributed data platforms using frameworks to process high volume, high velocity and wide variety of structured and unstructured data. This is a client facing role and candidate is expected to have responsibility for solution design, solving key technical challenges and guiding customer with technical recommendations.
REQUIREMENTS:
Bachelor's or Master's degree in a technology related field (e.g. Engineering, Computer Science, etc.) required
4+ years implementing Big data solutions in data analytics space and a minimum of 2 year of experience in developing applications in Cloud (AWS, Azure, Google Cloud)
AWS Preferred
Experience with Software installation, provisioning and administration
Extensive experience in Object Oriented Programming (Java, Scala, Python), data movement technologies (ETL/ELT), Messaging Technologies (ActiveMQ, Kafka), Relational and NoSQL databases (Cassandra, Spark, Elastic search, Graph database, Stream Processing (Flink, Storm), Java Spring, Web APIs and in-memory technologies
Strong knowledge of developing highly scalable distributed systems using Open source technologies
Experience with DevOps, Continuous Integration and Continuous Delivery (Maven, Jenkins, Stash, Ansible, Docker)
Experience in Agile methodologies (Kanban and SCRUM)
Strong technical design and analysis skills
Ability to take care of ambiguity and work in fast paced environment
Deep experience supporting mission critical applications quickly
Superb communication skills, both through written and verbal channels
Excellent collaboration skills to work with multiple teams in the organization
Ability to understand and adapt to changing business priorities and technology advancements
Strong knowledge and technology trends in implementing of Big data ecosystem
Proven understating of data architecture patterns such as Lambda, Kappa, Event driven Architecture, Data as a Service, Microservice, etc.
Must Have:
AWS
Spark Programming using Scala / Java
Docker
Kubernetes
Access Management Concepts like – RBAC and ABAC
Linux experience including Shell Scripting"
Full Stack Developer – Emerging Technology (MDM),"New York, NY 10011 (Greenwich Village area)",The New School,None,"Since our founding in 1919, The New School (TNS) has redrawn and redefined the boundaries of intellectual and creative thought as a preeminent academic center. Our rigorous, multidimensional approach to education dissolves walls between disciplines and helps nurture progressive minds. At our university, students have the academic freedom to shape their unique, individual paths for a complex and rapidly changing world. Our colleges include Parsons School of Design, Eugene Lang College of Liberal Arts, the College of Performing Arts, The New School for Social Research, the Schools of Public Engagement, and Parsons Paris.
Working at The New School comes with several unique benefits including a generous time off policy and a tuition benefit for employees and their dependents.
The Full Stack Developer (MDM) is an exciting position in the newly created Emerging Technology group in the university IT Department. This group will be focusing on leading edge information technology (IT), delivering innovative and scalable solutions to the university and its external partners. The team will create knowledge and technology to empower The New School by making the campus information systems lighter, smarter, and friendlier.
The Full Stack Developer (MDM) will leverage their expert knowledge of Master Data Management (MDM) and application development to create strategies and pipelines which facilitate the downstream creation of enterprise data products.
Major Responsibilities
Design and develop durable solutions for the capture, processing, and consumption of enterprise data.
Build out data management processes and integrations of structured and unstructured data.
Create the conditions across all areas of the data lifecycle for meaningful predictive and prescriptive analytics.
Utilize end-to-end understanding of application design principles to inform all aspects of architecture and implementation of solutions.
Drive operational efficiency by identifying opportunities for strategic improvement using emerging technologies.
Maintain in-depth knowledge of IT industry best practices, technologies, architectures, and emerging technologies.
Mentor and knowledge-share with other staff developers
Minimum Qualifications:
Bachelor’s degree
3 years of experience with MDM tools such as Informatica, Orchestra, Reltio, Stibo, IBM Initiate, Talend or SAP MDG.
Demonstrated development experience with some combination of the following: Python, R, Java, Ruby, Node.js, REST, SOAP, SQL, PL/SQL, C/C++, JavaScript, PHP, Angular, React, Swift, etc.
Experience working in Oracle, MS SQL Server, PostgreSQL, MySQL database environments.
Familiarity with co-development environments and source control.
Experience creating and maintaining enterprise architecture supporting emerging technologies including machine learning, Blockchain, and predictive and prescriptive data analytics.
Experience working in small, highly technical teams employing CI/CD and Agile/Scrum practices.
Preferred Qualifications:
Master’s degree in information technology, science or engineering related field
Hands-on collaboration with a Cloud security technologist
Familiar with higher education information technology.
Familiar with Virtual Reality, Augmented Reality, or related technology
Architect certified, e.g. AWS Certified Solutions Architect, Google Professional Cloud Architect."
"Business Development Manager, Canada","Parsippany, NJ",RB,None,"Job Advert
Canddates must be Fluent in Mandarin (Written & Oral)
We are welcoming Visa candidates including H1-B Candidates
This role requires to reside in the NJ market-We are absorbing relocation costs.
Responsible for capturing RB brands cross-border business opportunity across nations and design Route to Market model in China and source country, development and implementation of category / cross-border model strategy focusing on strengthening in market performance, driven by across channel presence, optimization of assortment, promotion & pricing;
Identify channel gaps and work out implementation plans for driving our brand presence, build up collaborative relationship with potential CB e-platform / channels and develop qualified distributor / trader across CB model;
Design cross-border route to market strategy for China & source country; Plan trade strategy for new brand launch; Timely review to adjust strategy based on data and solid channel and partner insights;
Manage cross-border distributor / trader / sales agencies for implementation of brand and channel strategies, streamline CB process with internal counterpart for a sustainable business;
Business growth acceleration by partnering with marketing counterparts in developing new brand trade/selling decks & toolkits, building and deploying integrated activation plans in source country targeting the Chinese population.
Manage the daily operation with customers to ensure orders are fulfilled on time and the operation model is constantly optimized.
Contributes to category marketing plans, with customer & category analysis and promotional strategy.
Continuous analysis of the customer’s position/ customer gross margin works together with cross-border source country and local sales execution to recommend in store actions aimed at strengthening our position in the category.
Key contact for the Brand Marketing team with regards to all pricing, promotional and customer activity.
Knowledge, Skills & Abilities
Minimum bachelor's degree in business preferred. 3+ years of sales, trade marketing / business development experience. Should have ecommerce experience, cross-border ecom or Daigou experience is a plus
Prior experience includes working on ecommerce, building an ecom business/brands, working with cross-functional, global teams. International working or international team co-ordination working is required.
Strong creative, analytical, strategic thinking and problem-solving skills. Ability to deal with ambiguity and work in unstructured environments.
Leadership and interpersonal skills capable of building strong working relationships and influencing and customers and internal teams. Strong commercial understanding of business issues/opportunities
Results oriented, entrepreneurial and self-motivating
Ability to think outside the box
Tenacious and resilient, driven to achieve even when faced with obstacles
Be comfortable with working in a high-pressure environment.
Fluent in Mandarin, both spoken and written is mandatory
Equality
In Return RB offer very competitive salaries with excellent benefits and the chance to progress your career within a truly global organisation.
RB is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, colour, religion, sex, national origin, disability status, protected veteran status, or any other basis protected by appropriate law. All hiring decisions are made based on merit, competence and business need."
