Title,Location,Company,Salary,Description
Product Quality Management Engineer,"Secaucus, NJ 07094",ZT Group ZT Systems,None,"ZT Systems is an established multibillion-dollar company, and a technology industry veteran celebrating our 25th year in business. One of America’s fastest-growing private companies, ZT has grown at more than twice the industry average for the past 5 years. Headquartered in the USA with global manufacturing spanning the US, EMEA and APAC, ZT engineers hyperscale compute and storage solutions that are tailored to the unique workloads and business needs of our global datacenter customers. We are passionate about delivering the highest quality solutions and exceeding customer expectations. Here at ZT, we recognize hard work, commitment, leadership, and results, and we truly believe that behind every quality solution is a team of highly talented individuals. Join us at this critical growth inflection point as we engineer the hardware infrastructure powering a world of cloud computing, cloud storage, artificial intelligence and machine to machine transactions.

Megatrends Driving Our Industry

By 2020, more than 7 billion people and businesses, and at least 35 billion devices, will be connected to the internet. A new world of digital business and enhanced human connectivity is emerging, enabled by innovations in artificial intelligence, natural language interfaces, virtual/enhanced reality, and the Internet of Things. In fact, Gartner projects that the shift to the “cloud” will affect over $1 Trillion in IT spending by 2020. To deliver on the promise of these transformative technologies, today’s largest cloud providers require ever more powerful, efficient, and workload-optimized hardware infrastructure. With the proven ability to deliver these solutions, ZT Systems is well positioned as the design, manufacturing and logistics partner of choice for hyperscale compute and storage customers.

Job Summary

We are seeking a Product Quality Management Engineer who will work collectively with multiple functions within ZT to drive quality improvements across all of our products and processes. The Product Quality Management Engineer will analyze field, production, and supplier data to develop plans and improvement actions as well as while driving root cause and corrective actions on major quality excursions, and impacts to yield rates. This position will be based out of our Secaucus, NJ office.

Responsibilities and Essential Functions

Tracks new technology development for assigned products/suppliers
Drives alignment between Supplier roadmaps and ZT roadmaps
Identifies opportunities for supply chain quality optimization and implements as appropriate
Coordinate, direct, and manage product quality activities with focus on issue resolution, responsible party approval, process control, and quality assurance
Drive continuous improvement of ZT product quality performance through customer, ZT factory, engineering, and supplier data
Monitor and drive Cost of Failure / Quality reductions
Manage quality excursion recovery by working with purchasing, supplier, and customer facing teams to recover all costs associated with rejects / defects
Proactively monitor ZT and supplier nonconformance performance, and identify & drive process improvement, root cause analysis, and corrective action implementation

Knowledge, Skills, and Abilities

Demonstrated results in working in a team environment
Ability to successfully manage change and reset priorities in a highly volatile business environment based on new customer requirements
Demonstrated technical aptitude: strong background in interpretation of schematics / specifications, and manufacturing process planning / evaluation
Knowledge in ISO QMS Requirements and application
Experience in factory assessment / audits
Basic knowledge about quality tools and statistical analysis
Working knowledge in MS excel, Minitab or basic statistics using excel
ASQ certification (CQE, CQA, Six Sigma, etc.) preferred

Competencies

Ability to identify the elements of a situation/ability to visualize, articulate, and solve problems
Ability to effectively manage projects requiring input from multiple internal and external sources
Collaborative, flexible and adaptable
Proactively oriented to exploit opportunities and identify potential problems
Demonstrates discretion, confidentiality, independent judgment, and professionalism when representing the company
Ability to use your time, energy and resources in an effective manner to achieve set goals

Education

Bachelor degree in Engineering preferred

Experience

3+ years’ experience of Quality Engineering preferred
QA or QC work experience in a manufacturing environment strongly preferred
Experience in project management preferred

ZT Systems offers a highly competitive salary commensurate with work experience and/or education, an excellent benefits program that includes a 401(k) plan, health and dental insurance, and paid time off. We are an Equal Opportunity Employer (EOE) and do not discriminate against otherwise qualified applicants on the basis of race, color, creed, religion, ancestry, age, gender, marital status, national origin, disability or handicap, or veteran status. ZT Systems is a Drug-Free Workplace."
Engagement Principal - NYC,"New York, NY",Aera Technology,None,"At Aera, we deliver the cognitive technology that enables the Self-Driving Enterprise™: a Cognitive Operating System™ that connects you with your business and autonomously orchestrates your operations. Aera's Cognitive OS leverages the best of artificial intelligence, machine learning, natural language processing, big data, and enterprise domain expertise to deliver Cognitive Automation at scale for some of the world's largest companies. We are looking for Engagement Principals to work with our customers to realize this vision.

The Engagement Principal is the primary person responsible for the successful deployment of Aera solutions at our clients and, ultimately, of the value delivered to our clients. The successful Engagement Principal builds a long-term client relationship, becoming a “trusted advisor” to senior level executives within the client organization. Together with the Client Partner, the Engagement Principal will contribute to developing existing clients, primarily by defining a roadmap towards the Self-Driving Enterprise. This position is a player/coach where you will not only own project delivery, but will also contribute to functional and technical deliverables.

In addition, the Engagement Principal is instrumental in winning new customers. He or she is a key contributor to sales cycles, as a subject matter expert and as the owner of key activities such as customer workshops, RFx responses, demos, POCs, and proposals. The Engagement Principal skillfully navigates both pre-sales and post-sales responsibilities, ensuring a seamless engagement from the first touch points to the actual project delivery.
Responsibilities
Be the single point of contact between the customer, Aera team, as other parties such as consultants and system integrators for all project-related topics (except commercials)
Ensure project requirements are understood by Aera resources and delivered on-time and in accordance with customer expectations and statement of work (SOW)
Manage project resources, track progress via KPIs, and escalate as required
Keep customers within project scope and on-task
Partner with the Client Partner to identify and close upsell opportunities that will move the client towards the Self-Driving Enterprise
Act as supply chain subject matter expert, both during the implementation as well as in pre-sales situations
Plan and run meetings/workshop with prospects, ranging from early discovery sessions to detailed final presentations as part of a formal software evaluation
Estimate and document project requirements for proposals and SOWs
Work closely with our Product team to drive our product improvements and direction
About You
8-10+ years of experience leading and managing post-sales enterprise software implementation projects
Outstanding on-site, customer-facing skills (communication, project management, relationship building, etc.) and a deep sense of urgency in delivering to customer requirements, paired with an acute ability to understand customer needs/pain points and define solutions
Extensive and broad supply chain knowledge, including supply chain best practices and metrics covering all core aspects of supply chain (demand, supply, manufacturing, inventory, order management, etc.)
Experience with enterprise IT and software, including ERP (Oracle and SAP), cloud/SaaS, security, mobile, BI, planning systems and execution systems
Familiarity with supply chain, logistics, and planning software - specifically, SAP and best-of-breed such as JDA, Kinaxis, etc.
Experience with agile project work/scrum methodologies
Experience writing proposals and SOWs
Proven ability to successfully manage technical team members
Ability to travel globally
Experience in the pharmaceutical or CPG vertical is an added bonus
Bachelor’s degree, ideally in Engineering; Master’s degree preferred
At Aera, we're on a mission to solve the biggest, most intractable challenges in the world of enterprise software. We envision the rise of the Self-Driving Enterprise: a more autonomously functioning business with a central operating system that connects and orchestrates business operations. Our Cognitive Operating System is increasingly used by the world's largest companies to fundamentally transform their organizations and how work is done.

If you share our passion for building the next generation of enterprise software, and deploying it for the most sophisticated customers in the world, you’ve met your match. Headquartered in Mountain View, California, we're growing fast, with teams in Mountain View and San Francisco (California), Bucharest and Cluj-Napoca (Romania), Paris (France), Munich (Germany), London (UK), Pune and Bangalore (India), Sydney (Australia) and Singapore. So join us, and let’s build the future of work together!

Aera Technology is an Equal Employment Opportunity employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. Pursuant to the San Francisco Fair Chance Ordinance, Aera Technology will consider for employment qualified applicants with arrest and conviction records."
Ontologist,New Jersey,Semantic Arts,$50 - $100 an hour,"This is a remote position!
There is additional compensation to the pay range listed.
Responsibilities:
An Ontologist is the primary developer of the ontology. Typically one Ontologist will take on a sub domain of the overall ontology project, and will work with existing design artifacts and subject matter experts to convert models to formal semantic expressions. Fluency in OWL2, RDF, SPARQL, and the ability to program against triplestores and/or knowledge graphs preferred.
Experience:
An Ontologist must be trained in ontological development, either through formal training or on-the-job development. Should have experience in data modeling or related analytical skills and be able to interact with data modeling professionals. Individuals with backgrounds in library science, artificial intelligence and machine learning have been successful in this job. A combination of education and experience will be considered.
Education:
Bachelor’s degree in Computer Science, Information Systems, Engineering or Business. Advanced academic degree preferred.
Job Type: Full-time
Pay: $50.00 - $100.00 per hour
Schedule:
Day Shift
Experience:
Ontology: 3 years (Preferred)
Education:
Bachelor's (Required)
Additional Compensation:
Other forms
Work Location:
Fully Remote"
Expert Ruby on Rails Programmer,"New York, NY",JPM Global,None,"Location: New York, NY (Chelsea, area code 212)

POSITION SUMMARY: An Internet startup company based in New York City is currently seeking an expert Ruby on Rails developer to work with our development team on Web 2.0-enabled BarterQuest website facilitating the cashless exchange of goods and services between individual consumers. You should have very strong Web 2.0 programming background, fun personality, good attitude, and good sense of humor. The company is working on some fundamental problems in computer science, specifically in machine learning, natural language understanding (NLU), fuzzy search, and large-scale information retrieval (IR). Although this will initially be a contract-employee position, there is a chance for it to evolve into a full-time role. You must be able to work on-site at our office in New York City, Chelsea, near Penn station.

Experience/Skills/Requirements:
1-2+ years experience with Ruby on Rails & MySQL
Prototype AJAX libraries and JavaScript development experience
OOP experience
HTML, CSS, XML-RPC/SOAP/Web Services experience
MVC design patterns
Comfortable working with UNIX based systems, preferably Linux
Strong written and verbal communication skills
Fun personality, good attitude, and good sense of humor
Education:
B.S. degree in Computer Science, Computer Engineering, Electrical Engineering, or equivalent experience M.S. preferred

Full-time equivalent pay rate: DOE

Benefits: Stock grants based on vesting schedule, vacation

To apply:
If you are interested, we would love to hear from you. Please email your resume to careers@barterquest.com . Any links to projects and code samples would be appreciated as well. Please NO RECRUITERS and no off-site contractors and agencies."
"Computer Science Specialist, Teacher - (NY)","Bronx, NY",Excellence Community Schools,None,"About Us:
The mission of Bronx Excellence is to prepare young people to compete for admission to and succeed in top public, private, and parochial high schools by cultivating their intellectual, artistic, social, and emotional and ethical development through the Bronx Charter School for Excellence (Bronx Excellence). Our schools accomplish this by offering a challenging and rigorous academic curriculum - which at the earliest of grades has an eye towards college preparation. We achieve this in a supportive and caring environment that at all times has high expectations of our scholars.
Position:
The Computer Science Teacher will teach Computer Science to students in grades K-8, will create a curriculum to follow with the students, teach students how to write computer programs, algorithms, computer system design, and also teach computer programming languages.
Responsibilities:
Teach Computer Science classes for grades K-8.

Assist and or teach advanced algebra and trigonometry to scholars.
Assist in assessing changing curricular needs and offer plans for improvement
Desire to plan product architecture and roadmap
Work alongside ECS staff and teaching team to best meet the needs and learning of students.
Facilitate a dynamic and collaborative classroom community.
Help build software programs to improve student learning.
Work on software programs to assist staff and faculty.
Assist students outside of class as necessary.
Serve as a project manager for students during project Development.
Develop and maintain genuine, positive and consistent communication with parents.
Building a classroom culture that promotes active learning and computer science.
Learn a new programming language or skill every quarter as part of professional development.
Make direct technical contributions (writing, debugging, reviewing and deploying code).
Perform other duties as assigned.
Requirements
Bachelor’s degree in Computer Science, Software Engineering, or equivalent experience.
Ability to learn and teach new technologies with limited guidance.
Experience with HTML5, CSS3, & JavaScript.
Excellent understanding of JavaScript Frameworks and libraries along with their related tooling (ex: React, Redux, Webpack and ES6).
Experience working on front and backend applications.
Proven track-record of high achievement in the classroom.
Evidence of self-governance and willingness to be a team player.
Experience with one or more general purpose programming languages including but not limited to: Java, C/C++, C#, Objective C, Python, JavaScript, or Go.
Modern Web Framework experience ( Vue, Angular, Ember).

Experience in iOS and android development.
Strong mathematical background with strong knowledge in at least one of the following fields: statistics, data mining, machine learning, statistics, operations research, econometrics, natural language processing.
Hands-on work experience working on development projects run using an Agile methodology, familiarity with DevOps
practices.
Proficient in the big data ecosystem programming languages (e.g. Python, Ruby, Java, Scala).
Prior teaching experience.
Knowledge of an MVC framework such as Ruby on Rails a plus.
Must provide portfolio site for consideration.
Provide sample lesson.
Be prepared for a coding challenge.
Benefits
Compensation
Salary is commensurate with experience and qualifications
Health, dental, and vision benefits, 403b available
Performance-based compensation for staff

To learn more about our schools, please visit www.excellencecommunityschools.org. or www.bronxexcellence.org."
Tech - Infrastructure Engineer (Devops- GCP and Windows),"New York, NY 10016 (Murray Hill area)",Exiger,None,"Location: New York, New York

Exiger Tech is an experienced team of software professionals with a wide range of specialties and interests. We make use of big data and natural language processing technologies as well as dealing with day-to-day application development and scaling issues. We utilize agile methodologies, iterate quickly to find solutions, and work together to ensure that the system evolves in a maintainable and performant fashion.
This is a full-time opportunity located in New York,New York.
Exiger is looking for talented Infrastructure Engineers (DevOps with GCP and Windows)) to join our expanding Infrastrcuture Services team. The Infrastructuee Engineer (Devops) role is responsible for the back-end infrastructure that supports Exiger’s client-facing web applications: Insight3PM and Exiger Intelligence. You will be working with a growing team of in-house engineers, Data Scientists and QA engineers, innovating and expanding on Exiger’s web-based product offerings. Our ideal candidates have demonstrable experience building and supporting highly scalable, secure infrastructure, have a positive attitude and enjoy experimenting with new technologies and stacks. Candidates will be required to perform a code test or white boarding exercise as part of the interview process.
Key Responsibilities
Be a key contributor to helping on new deployments on GCP cloud.
Build, scale, and secure traditional services using innovative solutions.
Manage VMs and collaborate with developers and business users to diagnose issues inside VMs.
Automation and management of infrastructure services, application deployments, cloud services, monitoring and databases.
Provide visibility into business and systems performance metrics, in support of capacity planning and business reports.
Work closely with Development and Infrastructure teams to maintain, manage and enhance the platform.
Expanding our configuration management infrastructure to enable rapid deployment of new services.
Working with Information Security to perform security audits and proactively make recommendations/improvements.
Deliver high-quality and durable systems that meet the specifications of our product management team on time and within budget.
Participate in 24x7 on-call rotation.
Knowledge & Skills
Comfortable working in a continuous deployment environment.
Experience configuring, securing and managing Windows servers.
Hands on experience in GCP environment including monitoring, Terraform, Cloud formation Templates (yaml), Docker, Kubernetes, pub/sub, storage and compute & Chatbot.
xperience hosting applications on GCP.
Experience with managing MySQL databases, including replication, and web servers and proxies like Nginx, Squid and HAProxy.
Scripting abilities in Unix Shell, Python or Ruby.
Have used automation tools such as Puppet, Ansible or Vagrant.
Experience with monitoring and metrics collection tools such as Logicmonitor, Sensu, InfluxDB and New Relic
Experience working with SCM tools such as git, GitHub, TFS and BitBucket.
Familiarity with SOA, microservices, message queueing and relational database concepts.
Experience working with with and supporting internal/third-party RESTful web services and other APIs.and SOAP-based APIs.
Ability to effectively work on multiple projects simultaneously and effectively contend with competing priorities.
Professional Experience Required
Bachelor’s Degree in Computer Science preferred.
Windows Server and GCP experience.
Exposure to .Net applications a plus.
A minimum of 3 years of experience in Infrastructure Engineering.
Experience with functional programming languages.
Interest in information security technologies.
Experience in the deployment of complex high availability applications.
Experience with Solr and Hadoop would be considered an asset.
About Exiger
At Exiger we work everyday to make the world a safer place to do business in. Our experts and technology help clients prevent breaches, respond to risk, remediate issues and monitor activities. We are searching for people who think creatively to solve complex problems related to governance, risk and compliance thus delivering first class solutions for our corporate and government partners.
Exiger’s core values are courage, excellence, expertise, innovation, integrity, teamwork and trust.
All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability or protected veteran status, or any other legally protected basis, in accordance with applicable law."
Vice President – Senior Data Engineer Scientist,"New York, NY",BNP Paribas,None,"Business Overview:

The North America Global Markets Front-Office group provides investors with a full capital markets range of products including equities, foreign exchange, interest rates, swaps, commodities, fixed income, and other products. The technology team supports the front-office platform supervision team by providing solutions to their needs. The primary tools used for front office trade supervision include Actimize Trade Blotters, Tableau dashboards, Forcepoint UEBA for electronic communications and other supervisory tools.

Responsibilities:

Partner with senior business sponsors, platform supervision, compliance, and business management to enhance a highly visible holistic supervisory and surveillance platform
Design and implement a data strategy to support business use cases focused on multi-vector analysis using various natural language processing and machine learning techniques
Primary focus is to analyze available structured and un-structured information, apply data mining techniques, perform statistical analysis, and provide methods (algorithmic and technical) to create actionable alerts and reduce false-positives
Develop and enhance software solutions to meet business requirements
Gather and document technical requirements and specifications
Attend regular meetings and interface with internal and external teams related to the project
Work with the project PM and BA’s to provide input on schedules and implementation best practices
Work on multiple tasks and respect aggressive schedule
Work in a fast paced environment. Support may include extra hours, nights and weekends.

Minimum Required Qualifications

Bachelor’s Degree in engineering, math, statistics, physics or other technical field
At least 2 years of experience with Big Data technologies including large data stores like Hadoop, Elastic, Apache Solr, Lucene and comparable stacks
Advanced knowledge of Python and JSON with at least 3 years of experience
Advanced knowledge of SQL systems, with at least 5 years of experience developing in Oracle, Microsoft SQL Server, PostgreSQL, MySQL
Advanced knowledge or experience with any of the NoSQL systems such as Cassandra, CouchDB, MongoDB, HBase, MarkLogic, Neo4J, Redis, and others
Experience with JAVA, J2EE, JavaScript, Perl
Proven track record of implementing internal and/or external Big Data solutions
Proven ability to find hidden insights and patterns within historical data
Experienced with Machine Learning
Knowledge of Cloud Computing (AWS, Azure, Google)
Basic understanding of project lifecycle stages – Requirements Gathering to Post Implementation
Experienced as a team player working in a global team
Ability to manage conflicting requests on time in a continually fast moving environment
Must be a self-starter with attention to detail
Strong communications (written and oral) skills in a front-office setting

Preferred Qualifications:
Master’s Degree in engineering, math, statistics, physics or other technical field
Experience with Front Office traders, IT support and Operation teams in a Capital Markets domain.
Knowledge of ElasticSearch, Apache Solr, Python
Experience with machine learning, natural language processing, AI, or robotics is a plus

FINRA Registrations Required:
Not Applicable

BNP Paribas is committed to providing a work environment that fosters diversity, inclusion, and equal employment opportunity without regard to race, color, gender, age, creed, sex, religion, national origin, disability (physical or mental), marital status, citizenship, ancestry, sexual orientation, gender identity and gender expression, or any other legally protected status."
Joint Faculty Position in a Faculty of Arts and Science Soci...,"New York, NY 10012 (Greenwich Village area)",New York University,None,"New York University: NYU - Domestic: Faculty of Arts and Science (FAS)
Location
New York, NY
Open Date
Oct 1, 2019
Description
We invite applications for a tenured or tenure-track position (rank open) for outstanding candidates with demonstrated abilities in both research and teaching in Social Science and Data Science. This is a fully joint position in two academic units: a Faculty of Arts and Science (FAS) social science department and the Center for Data Science (CDS).
Qualifications
Candidates should have a substantive background and active research interests in Anthropology, Linguistics, Political Science, or Sociology. Candidates should further have substantive interest and experience in Data Science methodology, broadly defined, and use that knowledge in their research. Examples of techniques and areas with which candidates might be familiar include supervised and unsupervised learning, pattern recognition, data mining, statistical modeling, natural language processing, high performance computing, and using “text as data.” A PhD in one of the named social sciences is preferred for junior candidates, and an ideal candidate would have advanced training in both that social science and Data Science. A proven ability to teach undergraduate and graduate courses in both a substantive domain, and in data science techniques, is required for this position.
The starting date is September 1, 2020, subject to budgetary and administrative approval. Applications should include a CV, a teaching and research statement, a writing sample and at least three references. Because diversity and inclusion are an important part of the NYU mission, we request that you include a paragraph in your cover letter telling us how diversity and inclusion figure into your past, present, and future teaching, research and community engagement – additional information can be found here. Review of complete applications will begin November 1, 2019, but all applicants will be considered until the position is filled.
Application Instructions
Applicants must apply through Interfolio application page.

About FAS:
The Faculty of Arts and Science at NYU is at the heart of a leading research university that spans the globe. We seek scholars of the highest caliber who embody the diversity of the United States as well as the global society in which we live. We strongly encourage applications from women, racial and ethnic minorities, people with disabilities, and other individuals who are under-represented in the profession, across color, creed, race, ethnic and national origin, ability, gender and sexual identity, or any other legally protected basis. NYU affirms the value of differing perspectives on the world as we strive to build the strongest possible university with the widest reach. To learn more about the FAS commitment to diversity, equality and inclusion, please read here.
About CDS:
The Center for Data Science (CDS) is the focal point for NYU’s university-wide initiative in data science and statistics, established 6 years ago, and one of the country’s leading data science research and training facilities. CDS is a vibrant space with 16 jointly appointed faculty (growing to over 20 in the next two years) and 11 associated faculty across computer science, mathematics, engineering, neural science, linguistics, politics, psychology, physics, biology and business; a list of affiliate faculty spanning a wide range of NYU’s schools and departments, a highly successful Masters program, one of the first Data Science PhD programs as well as the new undergraduate program in data science. CDS’s research focuses on tools and methods at the intersection between applied mathematics, data science, high-dimensional statistics, machine learning, optimization, and several data driven application areas.
Equal Opportunity:
We strongly encourage applications from women, racial and ethnic minorities, and other individuals who are under-represented in the profession, across color, creed, race, ethnic and national origin, physical ability, gender and sexual identity, or any other legally protected basis. NYU affirms the value of differing perspectives on the world as we strive to build the strongest possible university with the widest reach. To learn more about the FAS commitment to diversity, equality and inclusion, please read our Diversity Initiative. EOE/Affirmative Action/Minorities/Females/Vet/Disabled/Sexual Orientation/Gender Identity. New York University is situated in Greenwich Village, one of the most vibrant and family friendly neighborhoods in the City of New York."
Tech - Software Engineer .Net,"New York, NY 10016 (Murray Hill area)",Exiger,None,"Location: New York, New York
Exiger Tech is an experienced team of software professionals with a wide range of specialties and interests. We make use of big data and natural language processing technologies as well as dealing with day-to-day application development and scaling issues. We utilize agile methodologies, iterate quickly to find solutions, and work together to ensure that the system evolves in a maintainable and performant fashion.
This is a full-time opportunity located in New York, New York.
We are looking for a talented Software Engineer to join our growing Software Engineering team in our NYC office. The Full-Stack Software Engineer role is responsible for building, maintaining, and supporting Exiger's client-facing web applications. The Full-Stack Software Engineer will be working with a growing team of in-house engineers, innovating and expanding on Exiger's web-based product offerings as well as delivering both frontend and backend features/functionality. Ideal candidates have demonstrable experience building highly scalable, secure applications leveraging the ASP.NET MVC and C# stack in a team-based, Agile environment. Candidates should also be open-minded to alternate technologies and platforms and enjoy experimenting with new technologies and stacks.
Candidates will be required to perform a code test or whiteboarding exercise as part of the interview process.
Key Responsibilities
Design, develop, and test web applications/components using the .NET stack (MVC 5 and C#). You will deliver highly tuned, testable, and optimized application and database code per specifications and be expected to offer alternative approaches when reviewing requirements and stories.
Collaborate closely with product management, engineering, QA and infrastructure teams throughout all phases of the software and product development lifecycle.
Work within an Agile/Scrum-based environment and be instrumental in analyzing and breaking Epics/Stories down into smaller, deliverable units of work.
Take part in Agile grooming, planning and commitment exercises to estimate, commit to and deliver internal and client-facing goals and initiatives.
Deliver on-time, unit-testable, high-quality systems that meet the specifications of our product management team.
Stay current on technology and domain trends, frameworks and cutting-edge technology. The candidate will be working with our teams to bring new solutions delivered by technology to the company.
Knowledge and Skills
Experience working with Git and GitHub
Familiarity with SOA, microservices, message queueing and relational database concepts.
Familiarity working with or implementing Elasticsearch a plus.
Familiarity with Knockout.js, jQuery, Bootstrap and/or other client-side frameworks such as AngularJS or React.
Experience working with third-party RESTful web services and other APIs.
Experience working with engineering teams using Agile principles.
Ability to effectively work on multiple projects simultaneously and effectively contend with competing priorities.
Possess strong troubleshooting, code optimization, and refactoring skills.
Willingness to share opinions and experiences with team and stakeholders regarding technical topics and approaches.
Professional Experience Required
Bachelor's Degree in Computer Science or related field.
3-5 years of experience in full-stack .NET Web Application Development.
Experience with the following Backend technologies required: C#, ASP.NET MVC, Entity Framework, SQL Server
Experience with the following Frontend technologies required: LESS, JavaScript, Knockout.js
Strong proficiency in the following technologies: jQuery, design patterns and RDBMS.
Experience with other major JavaScript frameworks a plus.
Experience building global multi-tiered systems with Web-facing aspects.
About Exiger

At Exiger we work everyday to make the world a safer place to do business in. Our experts and technology help clients prevent breaches, respond to risk, remediate issues and monitor activities. We are searching for people who think creatively to solve complex problems related to governance, risk and compliance thus delivering first class solutions for our corporate and government partners.
Exiger’s core values are courage, excellence, expertise, innovation, integrity, teamwork and trust.
All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability or protected veteran status, or any other legally protected basis, in accordance with applicable law."
Growth Marketing Lead,"New York, NY",Magellan AI,None,"Magellan empowers the largest advertisers, agencies and networks to succeed in the rapidly changing world of podcast advertising. Using both audio analysis and natural language processing, Magellan analyzes advertising on over 15,000+ podcasts. We help connect leading brands such as FreshBooks and Babbel with leading publishers such as The New York Times and ESPN by providing visibility into the market.
We're looking for our first Growth Marketing Lead to own our customer's journey from start to finish.
What you'll do:
Concept new lead generation ideas, including an estimate of cost/benefit
Iteratively test ideas so that we learn as we go..
Scale lead generation by outsourcing repetitive tasks to freelancers.
Define Magellan's POV on themes in the market. Establish a content pipeline (including an editorial calendar) necessary to support our POV. Feed talking points to sales, customer success, and other client-facing team members.
Track and report metrics for paid media, earned media and owned media.
Establish budget for both paid marketing and outsourced tasks.
What makes this opportunity unique:
Work directly with Magellan's CEO and get exposure to the investors backing our vision.
Adopt and improve on existing practices that are working well, break old habits that no longer serve our customer's best interests, and build process from the ground up.
You'll support a growing ecosystem of content creators and marketers trying to make sense of a rapidly-growing market with few well-established metrics.
Qualifications
You've worked in a growth or marketing role targeting B2B customers.
You're metrics-driven, and transparent about what's worked and what hasn't in past roles.
You understand how to use tools like Google Analytics to track leads, and you're comfortable getting into the weeds with Excel and Google Sheets.
You've created and executed on content marketing strategies in the past. You're familiar with paid marketing.
Magellan is an equal opportunity employer; in keeping with our beliefs and goals, no employee or applicant will face discrimination or harassment based on gender, sexual orientation, race, color, ancestry, national origin, religion, age, marital domestic partner status, physical ability, gender identity, disability status, or veteran status. Above and beyond discrimination and harassment based on 'protected categories,' we also strive to prevent other, subtler forms of inappropriate behavior (e.g., stereotyping) from ever gaining a foothold in our company culture. Whether blatant or hidden, barriers to success have no place at Magellan."
